LPC_outlet_temperature,HPC_outlet_temperature,LPT_outlet_temperature,Bypass_duct_pressure,HPC_outlet_pressure,Physical_fan_speed,Physical_core_speed,HPC_outlet_static_pressure,Fuel_flow_ratio,Corrected_fan_speed,Bypass_ratio,Bleed_enthalpy,HPT_cool_air_flow,LPT_cool_air_flow,Maintenance_Status
0.4159999999999968,0.3843447669305178,0.37748344370861275,1.0,0.5057208237986259,0.1875,0.46667704764871587,0.3277310924369772,0.6418338108882438,0.3611111111113132,0.4699049630411807,0.44444444444444287,0.6382978723404307,0.6271156866166478,0
0.5160000000000196,0.6092055115801784,0.6823644836889855,1.0,0.21510297482836904,0.6874999999990905,0.42634693241981836,0.529411764705884,0.49283667621776317,0.4444444444434339,0.5395987328405525,0.44444444444444287,0.43617021276596546,0.3231547722910477,0
0.4600000000000364,0.1427733802403921,0.6872700515084631,1.0,0.6224256292906176,0.34375,0.3592338835254054,0.3865546218487381,0.5988538681948512,0.3611111111113132,0.3753959873284103,0.3333333333333357,0.5531914893617085,0.45489443378119176,0
0.5800000000000409,0.3934330108472608,0.5818003433897516,1.0,0.38215102974828596,0.3749999999990905,0.4711927748365099,0.5126050420168085,0.43553008595986853,0.6388888888886868,0.5580781414994718,0.5555555555555571,0.36170212765957643,0.42470772989007344,1
0.3079999999999927,0.5769569041336879,0.44665194996321134,1.0,0.258581235697946,0.3749999999990905,0.4654313298038062,0.6134453781512619,0.46131805157594385,0.4444444444434339,0.48099260823653367,0.6666666666666714,0.4148936170212778,0.48298726225789324,1
0.1400000000000432,0.5218411023160314,0.44518027961736806,1.0,0.5217391304347956,0.28125,0.6214574898785372,0.36974789915966255,0.6934097421203376,0.3611111111113132,0.379091869060197,0.6666666666666714,0.5212765957446877,0.3720118652940201,0
0.3160000000000309,0.27411316329521895,0.644346333088059,1.0,0.617848970251714,0.53125,0.4300840859545474,0.6806722689075642,0.35816618911175624,0.41666666666696983,0.5702217529039046,0.3333333333333357,0.4148936170212778,0.6032106089687659,0
0.6320000000000618,0.4901788331867465,0.41206769683591205,1.0,0.6590389016018463,0.4999999999990905,0.41902834008095624,0.4285714285714306,0.5644699140401315,0.3888888888877773,0.3294614572333643,0.22222222222222143,0.6595744680851112,0.5407433257721195,0
0.5160000000000196,0.5795954265611272,0.659308314937455,1.0,0.18535469107551705,0.46875,0.3676424789785244,0.42016806722688926,0.5272206303725113,0.6944444444443434,0.62249208025343,0.6666666666666714,0.2872340425531945,0.27586808584889155,0
0.5240000000000578,0.6235708003517999,0.5913662006377223,1.0,0.352402745995434,0.40625,0.45048271566489007,0.6134453781512619,0.561604584527231,0.5277777777773736,0.5897571277719109,0.44444444444444287,0.382978723404257,0.505147443727104,1
